empresa_id,fecha_inicio,giro,tipo_campana,presupuesto,alcance,conversiones,tasa_conversion,ventas_generadas,ingresos_generados,roi,factor_estacional,mes,año
6740bc1783a47144,2022-06-27,transporte,email_marketing,12375.32,142943,12727,8.904,2653,3565279.77,28709.61,1.781,6,2022
9bc25ce304faeb12,2022-06-27,restaurante,email_marketing,3109.36,30211,2305,7.632,568,326018.46,10385.06,1.526,6,2022
05ac81611f03d486,2022-06-28,agencia_viajes,facebook_ads,50303.25,542081,32752,6.042,8884,69302578.49,137669.58,2.417,6,2022
49d96d1e4e05449e,2022-06-28,tour_operador,google_ads,10898.73,109425,5845,5.342,1574,2321377.14,21199.51,1.781,6,2022
d2ae43a9b560b15b,2022-06-29,restaurante,instagram_ads,2565.27,20606,629,3.053,105,27372.86,967.06,1.526,6,2022
0d3a6428017ab487,2022-06-30,agencia_viajes,instagram_ads,61846.48,719358,34770,4.834,13596,101306456.44,163703.11,2.417,6,2022
550b94c6f57ebc3b,2022-06-30,restaurante,instagram_ads,3063.15,27717,846,3.053,215,64529.12,2006.62,1.526,6,2022
78a32708c1fba5b1,2022-06-30,restaurante,facebook_ads,1446.26,15575,594,3.816,117,60715.26,4098.1,1.526,6,2022
8791fb4d19b9c94c,2022-06-30,restaurante,facebook_ads,1413.4,18222,695,3.816,183,141877.22,9938.01,1.526,6,2022
94ed986f35e33a9e,2022-06-30,restaurante,radio_local,5664.15,126827,1032,0.814,302,162890.88,2775.82,1.018,6,2022
fc83dcabea5116d9,2022-06-30,atraccion_turistica,influencer_marketing,279.05,1769,147,8.31,36,6402.37,2194.36,2.078,6,2022
3ec5c959aaf19cbe,2022-07-01,restaurante,radio_local,5023.92,146652,1293,0.882,296,87047.83,1632.67,1.102,7,2022
a18b15952ab3cd4c,2022-07-02,hotel,vallas_publicitarias,2995.39,21001,200,0.954,65,166430.46,5456.23,1.908,7,2022
c254ee4daa69de3b,2022-07-02,restaurante,google_ads,3544.93,30072,1491,4.961,485,300532.32,8377.82,1.654,7,2022
11b50a632841a0d3,2022-07-03,restaurante,facebook_ads,2745.38,35044,1448,4.134,409,124166.15,4422.74,1.654,7,2022
1c7ae6218ebcc41e,2022-07-03,transporte,facebook_ads,11886.48,122922,5863,4.77,1355,2166980.95,18130.63,1.908,7,2022
2b677cf67baef725,2022-07-03,hotel,folletos_turisticos,10800.78,83851,2399,2.862,911,2118922.47,19518.24,1.908,7,2022
3a427783a3c14615,2022-07-03,renta_vehiculos,radio_local,13098.46,470216,4784,1.018,913,1027445.07,7744.01,1.272,7,2022
66008899bbff20e1,2022-07-06,renta_vehiculos,google_ads,3994.16,35616,2038,5.724,480,217810.16,5353.22,1.908,7,2022
9523205835b8bc29,2022-07-06,atraccion_turistica,instagram_ads,11528.92,118575,4524,3.816,735,899062.45,7698.32,1.908,7,2022
b696fa66076665dc,2022-07-06,evento,influencer_marketing,11627.17,136432,15387,11.278,2621,1530072.07,13059.46,2.82,7,2022
f10ba6f1ebd530a4,2022-07-07,evento,facebook_ads,72874.27,1025237,61944,6.042,20855,31842968.5,43595.76,2.417,7,2022
03c05d2da66862a7,2022-07-08,atraccion_turistica,email_marketing,6443.91,72459,6912,9.54,1610,1556364.81,24052.48,1.908,7,2022
71a3dee19038e44d,2022-07-08,restaurante,periodico_local,1330.89,12794,176,1.378,35,10951.31,722.86,1.378,7,2022
c3debf67f52332e2,2022-07-08,restaurante,radio_local,10908.7,317854,2803,0.882,753,529591.64,4754.77,1.102,7,2022
e7bdd5aeb4852632,2022-07-09,agencia_viajes,instagram_ads,200068.59,2218473,112875,5.088,34024,320480373.88,160085.25,2.544,7,2022
1b47988b793c02ef,2022-07-10,restaurante,google_ads,525.67,5678,281,4.961,99,25899.66,4826.97,1.654,7,2022
1e2cdac1bee783a6,2022-07-10,agencia_viajes,instagram_ads,161363.73,2171371,110479,5.088,37760,298033536.68,184596.74,2.544,7,2022
4cd7746bbd41ddab,2022-07-10,restaurante,facebook_ads,1633.28,21702,897,4.134,336,126108.37,7621.17,1.654,7,2022
67f7139f663d063b,2022-07-10,restaurante,facebook_ads,4023.33,40395,1669,4.134,299,130615.17,3146.44,1.654,7,2022
cb1be639d1ac027b,2022-07-10,renta_vehiculos,google_ads,15778.03,215016,12307,5.724,4307,7259710.77,45911.53,1.908,7,2022
cfec5cd55ad7f2c9,2022-07-10,restaurante,instagram_ads,1935.51,19719,652,3.307,105,48316.49,2396.31,1.654,7,2022
19ada0d81451abfc,2022-07-12,comercio_souvenirs,influencer_marketing,4305.17,40276,3586,8.904,1329,1388423.3,32150.14,2.226,7,2022
be1df60bfb9dc772,2022-07-13,restaurante,google_ads,3860.57,50506,2505,4.961,952,590490.0,15195.43,1.654,7,2022
e28a05c425522f09,2022-07-13,restaurante,google_ads,1792.67,25388,1259,4.961,230,67405.24,3660.04,1.654,7,2022
2cdff053e8572928,2022-07-14,atraccion_turistica,google_ads,6654.06,80317,4597,5.724,1737,1473033.64,22037.36,1.908,7,2022
47f1f97574fa448e,2022-07-14,hotel,instagram_ads,17263.99,239633,10973,4.579,3858,4404694.38,25413.78,2.29,7,2022
4d3c3e21704186d6,2022-07-14,evento,google_ads,30882.91,249012,18054,7.25,6290,2906585.41,9311.63,2.417,7,2022
4ea36ae3e15bdab5,2022-07-14,hotel,google_ads,25354.33,332525,22840,6.869,5238,8816421.54,34672.84,2.29,7,2022
ac7c27887417c240,2022-07-14,atraccion_turistica,email_marketing,2298.06,15209,1450,9.54,342,329185.83,14224.5,1.908,7,2022
bd30bb1a05231e8d,2022-07-14,hotel,google_ads,23428.56,329508,22633,6.869,7497,22403759.57,95525.87,2.29,7,2022
4367ee8635407216,2022-07-15,restaurante,tv_local,1036.66,37057,245,0.661,97,17152.34,1554.57,1.102,7,2022
5199aad1701800ac,2022-07-15,transporte,facebook_ads,1749.05,22525,1074,4.77,264,126781.96,7148.61,1.908,7,2022
6f9659426bbb5d02,2022-07-16,tour_operador,email_marketing,5998.74,31125,2969,9.54,512,826230.11,13673.38,1.908,7,2022
039159df8a511e8a,2022-07-17,evento,facebook_ads,86549.51,1296154,78313,6.042,30255,16882709.7,19406.42,2.417,7,2022
2de355e7c96a4d7c,2022-07-17,agencia_viajes,google_ads,64013.61,721231,55044,7.632,14891,71980046.86,112344.92,2.544,7,2022
4bd29c8c3d477c36,2022-07-17,restaurante,google_ads,4605.16,39585,1963,4.961,443,315340.67,6747.56,1.654,7,2022
789ef720e30f781a,2022-07-17,hotel,facebook_ads,1238.97,14012,802,5.724,256,323609.2,26019.14,2.29,7,2022
94ee069ec8f644b1,2022-07-18,hotel,facebook_ads,5685.03,71367,4085,5.724,1394,2587850.95,45420.45,2.29,7,2022
9ee5ffc41e78b63e,2022-07-18,transporte,instagram_ads,14772.28,179998,6868,3.816,1084,2139947.67,14386.23,1.908,7,2022
d6b81da7ff177362,2022-07-18,evento,periodico_local,13115.84,109529,2205,2.014,388,321435.39,2350.74,2.014,7,2022
a826757ea3785429,2022-07-20,renta_vehiculos,google_ads,17549.0,192919,11042,5.724,2877,2631211.62,14893.51,1.908,7,2022
01baf11fc1b03c51,2022-07-21,restaurante,facebook_ads,2997.49,44069,1821,4.134,294,177561.8,5823.68,1.654,7,2022
1447c4b75767a5aa,2022-07-21,restaurante,email_marketing,831.15,8822,729,8.268,263,101140.19,12068.66,1.654,7,2022
4de67df28cc74ff1,2022-07-21,agencia_viajes,google_ads,77197.18,827995,63192,7.632,21052,58507274.25,75689.4,2.544,7,2022
8353a07782010c00,2022-07-21,agencia_viajes,google_ads,238544.44,2436185,185929,7.632,30480,412044461.8,172632.79,2.544,7,2022
d3c3d9152aab2b0e,2022-07-22,restaurante,vallas_publicitarias,373.61,3452,23,0.689,4,2168.88,480.52,1.378,7,2022
6654d146e2a0180a,2022-07-23,evento,email_marketing,61324.29,618057,74686,12.084,11408,18591129.17,30216.1,2.417,7,2022
9bc25ce304faeb12,2022-07-23,restaurante,instagram_ads,3229.41,45511,1505,3.307,289,145452.67,4404.0,1.654,7,2022
e538318dcfcaacaf,2022-07-23,restaurante,instagram_ads,3896.74,51565,1705,3.307,567,285643.69,7230.33,1.654,7,2022
0af23ea804f85cda,2022-07-25,hotel,email_marketing,4465.4,32338,3702,11.448,1473,1554281.18,34707.21,2.29,7,2022
550b94c6f57ebc3b,2022-07-25,restaurante,facebook_ads,1073.62,15887,656,4.134,192,42113.14,3822.54,1.654,7,2022
a1abf1423145933c,2022-07-25,spa_wellness,google_ads,4377.41,55317,3166,5.724,568,242060.34,5429.77,1.908,7,2022
f48605ea51e41b4c,2022-07-25,evento,influencer_marketing,18725.01,220937,24918,11.278,4471,5163196.82,27473.8,2.82,7,2022
05ac81611f03d486,2022-07-26,agencia_viajes,email_marketing,109606.04,1192211,151649,12.72,32326,196204703.12,178909.02,2.544,7,2022
5f5d8e0fd9f57ee1,2022-07-26,atraccion_turistica,email_marketing,4746.72,45515,4342,9.54,1354,1709147.58,35906.89,1.908,7,2022
6740bc1783a47144,2022-07-26,transporte,periodico_local,11215.19,68146,1083,1.59,412,732462.97,6430.99,1.59,7,2022
78a32708c1fba5b1,2022-07-26,restaurante,facebook_ads,2709.98,37646,1556,4.134,318,176138.99,6399.64,1.654,7,2022
a271a74c4699a947,2022-07-26,agencia_viajes,facebook_ads,93808.24,1048852,66706,6.36,13632,164231027.44,174971.01,2.544,7,2022
49d96d1e4e05449e,2022-07-27,tour_operador,instagram_ads,14867.22,142165,5425,3.816,1412,2370464.81,15844.24,1.908,7,2022
46fb7351661a2bac,2022-07-28,agencia_viajes,periodico_local,17292.69,113063,2396,2.12,568,9942523.45,57395.52,2.12,7,2022
b3515fb5e23d932f,2022-07-28,restaurante,google_ads,7513.91,82974,4116,4.961,1056,771524.7,10167.96,1.654,7,2022
a18b15952ab3cd4c,2022-07-29,hotel,periodico_local,1741.02,9733,185,1.908,46,111360.48,6296.29,1.908,7,2022
e69fbfe59696e502,2022-07-29,restaurante,influencer_marketing,1868.74,9945,767,7.717,304,139630.14,7371.87,1.929,7,2022
0d3a6428017ab487,2022-07-30,agencia_viajes,influencer_marketing,24122.43,186754,22171,11.872,6304,60858599.99,252190.47,2.968,7,2022
e19869350ac745f8,2022-07-30,comercio_souvenirs,instagram_ads,4144.64,38707,1477,3.816,322,83398.95,1912.21,1.908,7,2022
0baff7e7db294ba8,2022-07-31,agencia_viajes,google_ads,171383.05,1472699,112396,7.632,34184,189824136.35,110660.16,2.544,7,2022
4f242d604728724e,2022-07-31,transporte,instagram_ads,6676.44,56150,2142,3.816,831,1000128.06,14879.96,1.908,7,2022
d2ae43a9b560b15b,2022-07-31,restaurante,google_ads,3580.78,29150,1446,4.961,489,137687.42,3745.17,1.654,7,2022
4672518ff5f66c70,2022-08-01,evento,facebook_ads,56960.46,849942,48650,5.724,9646,15198815.09,26583.1,2.29,8,2022
11b50a632841a0d3,2022-08-02,restaurante,email_marketing,1863.87,12419,947,7.632,314,92210.11,4847.25,1.526,8,2022
b696fa66076665dc,2022-08-02,evento,email_marketing,13336.37,131520,15056,11.448,2467,1350716.1,10028.06,2.29,8,2022
da5251a2ff836b56,2022-08-03,transporte,instagram_ads,10154.08,141267,5031,3.562,1968,2504878.66,24568.7,1.781,8,2022
fc83dcabea5116d9,2022-08-03,atraccion_turistica,tv_local,1758.34,35990,256,0.712,65,13374.86,660.65,1.187,8,2022
f10ba6f1ebd530a4,2022-08-04,evento,email_marketing,37318.25,301852,34556,11.448,5744,8670757.68,23134.63,2.29,8,2022
66008899bbff20e1,2022-08-05,renta_vehiculos,instagram_ads,2402.95,29149,1038,3.562,270,112029.92,4562.19,1.781,8,2022
67f7139f663d063b,2022-08-05,restaurante,vallas_publicitarias,2291.7,17886,113,0.636,31,14181.49,518.82,1.272,8,2022
e7bdd5aeb4852632,2022-08-05,agencia_viajes,influencer_marketing,176043.39,1382484,147715,10.685,52716,470310696.25,267056.13,2.671,8,2022
794481f917d69b48,2022-08-06,restaurante,google_ads,3050.12,25180,1153,4.579,420,243715.66,7890.37,1.526,8,2022
251b0924c9020066,2022-08-07,renta_vehiculos,instagram_ads,2948.32,36111,1286,3.562,452,886126.81,29955.29,1.781,8,2022
e28a05c425522f09,2022-08-07,restaurante,instagram_ads,2012.16,22223,678,3.053,120,35479.75,1663.27,1.526,8,2022
03c05d2da66862a7,2022-08-08,atraccion_turistica,radio_local,12137.6,473884,4500,0.95,1429,1115583.85,9091.14,1.187,8,2022
f8ab41bedd251fe6,2022-08-08,restaurante,facebook_ads,2073.52,30613,1168,3.816,324,162840.99,7753.37,1.526,8,2022
4ea36ae3e15bdab5,2022-08-09,hotel,tv_local,20612.29,792972,6858,0.865,2736,4780300.62,23091.5,1.442,8,2022
71a3dee19038e44d,2022-08-09,restaurante,radio_local,1808.74,65210,530,0.814,211,46812.43,2488.12,1.018,8,2022
20ba2af0163d36c7,2022-08-10,comercio_souvenirs,radio_local,15204.82,399862,3797,0.95,573,610784.54,3917.05,1.187,8,2022
2cdff053e8572928,2022-08-10,atraccion_turistica,facebook_ads,13172.51,185333,8251,4.452,1757,1203480.82,9036.31,1.781,8,2022
4367ee8635407216,2022-08-10,restaurante,vallas_publicitarias,887.43,10167,64,0.636,20,3914.3,341.08,1.272,8,2022
1b47988b793c02ef,2022-08-11,restaurante,radio_local,1726.96,35234,286,0.814,53,19871.34,1050.66,1.018,8,2022
4cd7746bbd41ddab,2022-08-11,restaurante,google_ads,1246.27,11205,513,4.579,168,57553.41,4518.04,1.526,8,2022
6f9659426bbb5d02,2022-08-11,tour_operador,radio_local,22432.63,837980,7958,0.95,1627,2497882.2,11035.04,1.187,8,2022
789ef720e30f781a,2022-08-11,hotel,google_ads,3281.07,28060,1820,6.487,314,335189.39,10115.85,2.162,8,2022
cfe603ecf84ca199,2022-08-11,evento,periodico_local,51980.88,285244,5442,1.908,1605,882314.51,1597.38,1.908,8,2022
47f1f97574fa448e,2022-08-12,hotel,facebook_ads,20673.07,261676,14146,5.406,5504,6860146.53,33083.98,2.162,8,2022
732a6cf4cfec99c3,2022-08-12,atraccion_turistica,google_ads,23958.07,331990,17736,5.342,5882,9384451.59,39070.32,1.781,8,2022
7692950abff62110,2022-08-12,hotel,facebook_ads,1780.41,23949,1294,5.406,482,962167.98,53941.99,2.162,8,2022
8f1d55542cad62ff,2022-08-12,hotel,instagram_ads,11560.42,123534,5342,4.325,1363,2022521.4,17395.23,2.162,8,2022
3c7e60bd8ed648ad,2022-08-13,spa_wellness,email_marketing,1565.55,11398,1014,8.904,168,288706.9,18341.21,1.781,8,2022
5addb134699ede63,2022-08-13,restaurante,periodico_local,2084.62,14002,178,1.272,46,29430.65,1311.8,1.272,8,2022
6fa6bc658f2c197b,2022-08-13,spa_wellness,influencer_marketing,6172.61,64976,5399,8.31,1369,1015030.73,16344.12,2.078,8,2022
cb1be639d1ac027b,2022-08-13,renta_vehiculos,google_ads,12187.29,103425,5525,5.342,1616,2557492.01,20884.92,1.781,8,2022
d38f649eda8138c5,2022-08-14,agencia_viajes,email_marketing,84266.26,585029,66974,11.448,20512,127725655.33,151473.9,2.29,8,2022
9ee5ffc41e78b63e,2022-08-15,transporte,facebook_ads,43619.73,351888,15666,4.452,3590,7480901.66,17050.27,1.781,8,2022
be1df60bfb9dc772,2022-08-16,restaurante,facebook_ads,6390.6,84025,3206,3.816,1033,486605.18,7514.39,1.526,8,2022
e46939e517e37016,2022-08-16,hotel,google_ads,23274.54,281532,18263,6.487,6269,10365267.19,44434.79,2.162,8,2022
4de67df28cc74ff1,2022-08-17,agencia_viajes,google_ads,31556.12,456789,31375,6.869,7577,16500028.81,52187.89,2.29,8,2022
d0270f3601b6d4a2,2022-08-18,restaurante,instagram_ads,2630.97,33567,1024,3.053,296,122797.49,4567.38,1.526,8,2022
8353a07782010c00,2022-08-19,agencia_viajes,google_ads,112001.18,1129626,77591,6.869,13379,201724991.97,180009.71,2.29,8,2022
b60652bdfc685379,2022-08-19,agencia_viajes,google_ads,129434.93,1707628,117293,6.869,19407,135161442.7,104324.24,2.29,8,2022
d6b81da7ff177362,2022-08-20,evento,instagram_ads,21889.26,199106,9117,4.579,1792,1559998.9,7026.78,2.29,8,2022
01baf11fc1b03c51,2022-08-21,restaurante,instagram_ads,6844.01,94420,2882,3.053,575,365053.72,5233.92,1.526,8,2022
6654d146e2a0180a,2022-08-21,evento,email_marketing,47330.47,271105,31036,11.448,9362,15171842.23,31955.13,2.29,8,2022
550b94c6f57ebc3b,2022-08-22,restaurante,instagram_ads,891.11,13059,398,3.053,87,18081.48,1929.1,1.526,8,2022
70552b86770b498f,2022-08-22,atraccion_turistica,email_marketing,270.39,2298,204,8.904,72,18693.52,6813.55,1.781,8,2022
b42250a619d8fd7d,2022-08-23,transporte,facebook_ads,24725.69,356666,15878,4.452,3918,5964815.58,24023.96,1.781,8,2022
1447c4b75767a5aa,2022-08-24,restaurante,radio_local,1327.14,40500,329,0.814,112,55219.04,4060.76,1.018,8,2022
5f5d8e0fd9f57ee1,2022-08-24,atraccion_turistica,radio_local,9679.54,351734,3340,0.95,524,498126.1,5046.17,1.187,8,2022
78a32708c1fba5b1,2022-08-24,restaurante,instagram_ads,4867.57,45306,1383,3.053,328,170949.37,3412.0,1.526,8,2022
d3c3d9152aab2b0e,2022-08-24,restaurante,google_ads,620.49,6399,293,4.579,83,50258.91,7999.93,1.526,8,2022
0af23ea804f85cda,2022-08-26,hotel,google_ads,12286.91,150813,9783,6.487,3509,3564451.64,28910.15,2.162,8,2022
1d61d8c1dd2b555e,2022-08-26,hotel,vallas_publicitarias,3971.93,19980,180,0.901,57,72641.5,1728.87,1.802,8,2022
3ec5c959aaf19cbe,2022-08-26,restaurante,radio_local,4742.01,161268,1312,0.814,430,95539.68,1914.75,1.018,8,2022
a271a74c4699a947,2022-08-26,agencia_viajes,tv_local,189757.82,4642057,42513,0.916,8617,91646473.38,48196.55,1.526,8,2022
c254ee4daa69de3b,2022-08-26,restaurante,instagram_ads,2480.71,26688,814,3.053,231,124552.81,4920.86,1.526,8,2022
e19869350ac745f8,2022-08-26,comercio_souvenirs,email_marketing,2837.21,24078,2143,8.904,802,233370.68,8125.37,1.781,8,2022
4e750b3ebcaae20d,2022-08-27,agencia_viajes,google_ads,115189.75,1193152,81955,6.869,25351,373529324.56,324173.06,2.29,8,2022
c7a81178a481fdc8,2022-08-27,transporte,google_ads,20969.22,202789,10833,5.342,4143,6929293.5,32945.08,1.781,8,2022
0d3a6428017ab487,2022-08-28,agencia_viajes,facebook_ads,58185.81,789284,45178,5.724,11621,88833356.34,152571.84,2.29,8,2022
46fb7351661a2bac,2022-08-29,agencia_viajes,google_ads,32511.99,358125,24598,6.869,9397,141721629.0,435805.75,2.29,8,2022
6740bc1783a47144,2022-08-29,transporte,influencer_marketing,12525.28,128715,10696,8.31,2800,4169624.17,33189.66,2.078,8,2022
b3515fb5e23d932f,2022-08-29,restaurante,google_ads,10315.67,149298,6836,4.579,2623,1793717.68,17288.28,1.526,8,2022
2b677cf67baef725,2022-08-30,hotel,google_ads,9076.8,129616,8408,6.487,1682,3569623.77,39226.89,2.162,8,2022
49d96d1e4e05449e,2022-08-30,tour_operador,instagram_ads,14529.49,215584,7678,3.562,1222,1903587.01,13001.54,1.781,8,2022
c3debf67f52332e2,2022-08-30,restaurante,influencer_marketing,2779.86,15237,1085,7.123,311,221581.24,7870.94,1.781,8,2022
e69fbfe59696e502,2022-08-30,restaurante,instagram_ads,6001.21,83974,2563,3.053,579,270327.91,4404.56,1.526,8,2022
0baff7e7db294ba8,2022-08-31,agencia_viajes,google_ads,156746.27,1531405,105189,6.869,19105,125831556.84,80177.23,2.29,8,2022
19ada0d81451abfc,2022-08-31,comercio_souvenirs,facebook_ads,18110.09,168003,7479,4.452,2486,3277574.49,17998.06,1.781,8,2022
4672518ff5f66c70,2022-08-31,evento,email_marketing,52127.89,430913,49330,11.448,18064,21524893.99,41192.47,2.29,8,2022
66008899bbff20e1,2022-08-31,renta_vehiculos,instagram_ads,2806.18,22475,800,3.562,181,69941.96,2392.43,1.781,8,2022
8791fb4d19b9c94c,2022-08-31,restaurante,tv_local,2092.14,53798,328,0.611,120,76168.01,3540.68,1.018,8,2022
3a427783a3c14615,2022-09-01,renta_vehiculos,google_ads,9747.62,135495,5687,4.198,1237,1515584.62,15448.25,1.399,9,2022
d2ae43a9b560b15b,2022-09-01,restaurante,instagram_ads,3595.65,44905,1256,2.798,318,82989.13,2208.04,1.399,9,2022
fc83dcabea5116d9,2022-09-01,atraccion_turistica,radio_local,1694.2,53208,397,0.746,64,9804.64,478.72,0.933,9,2022
b01eb8b2f0041638,2022-09-05,transporte,email_marketing,8337.69,96924,6780,6.996,2482,3633365.47,43477.63,1.399,9,2022
6f9659426bbb5d02,2022-09-07,tour_operador,influencer_marketing,3418.53,19275,1258,6.53,292,521921.71,15167.45,1.632,9,2022
47f1f97574fa448e,2022-09-08,hotel,facebook_ads,9485.92,95608,3344,3.498,802,1357136.48,14206.85,1.399,9,2022
789ef720e30f781a,2022-09-08,hotel,instagram_ads,2168.44,25125,703,2.798,223,234098.6,10695.7,1.399,9,2022
794481f917d69b48,2022-09-08,restaurante,instagram_ads,3890.89,54651,1529,2.798,309,204394.27,5153.15,1.399,9,2022
f8ab41bedd251fe6,2022-09-08,restaurante,google_ads,1539.86,15728,660,4.198,115,47073.95,2957.02,1.399,9,2022
4367ee8635407216,2022-09-09,restaurante,google_ads,793.66,8039,337,4.198,93,22091.61,2683.51,1.399,9,2022
e28a05c425522f09,2022-09-09,restaurante,instagram_ads,2731.84,28440,795,2.798,251,100493.09,3578.58,1.399,9,2022
cfec5cd55ad7f2c9,2022-09-12,restaurante,influencer_marketing,1265.8,12165,794,6.53,283,143456.61,11233.23,1.632,9,2022
4de67df28cc74ff1,2022-09-13,agencia_viajes,google_ads,59216.7,815892,31134,3.816,5811,12991347.74,21838.66,1.272,9,2022
9ee5ffc41e78b63e,2022-09-13,transporte,facebook_ads,49483.72,566555,19818,3.498,7073,13057137.53,26286.73,1.399,9,2022
8353a07782010c00,2022-09-14,agencia_viajes,google_ads,267047.09,2777255,105980,3.816,18850,250976719.82,93882.2,1.272,9,2022
cb1be639d1ac027b,2022-09-14,renta_vehiculos,instagram_ads,28766.43,270417,7567,2.798,1315,1600137.35,5462.52,1.399,9,2022
01baf11fc1b03c51,2022-09-15,restaurante,radio_local,6085.37,176139,1314,0.746,517,366664.2,5925.34,0.933,9,2022
ac7c27887417c240,2022-09-15,atraccion_turistica,google_ads,1776.76,18536,778,4.198,236,246578.43,13777.96,1.399,9,2022
d38f649eda8138c5,2022-09-15,agencia_viajes,periodico_local,69447.42,763476,8092,1.06,3040,15975066.73,22903.11,1.06,9,2022
d0270f3601b6d4a2,2022-09-16,restaurante,tv_local,1903.85,73562,411,0.56,155,61863.3,3149.38,0.933,9,2022
be1df60bfb9dc772,2022-09-17,restaurante,email_marketing,1325.72,7385,516,6.996,78,46629.8,3417.32,1.399,9,2022
d6b81da7ff177362,2022-09-17,evento,facebook_ads,6561.78,72367,2991,4.134,1030,782427.63,11824.02,1.654,9,2022
5f5d8e0fd9f57ee1,2022-09-18,atraccion_turistica,periodico_local,1700.21,15391,179,1.166,41,47925.11,2718.78,1.166,9,2022
07acd16b556dd864,2022-09-19,evento,facebook_ads,7056.8,81076,3351,4.134,916,738418.65,10363.93,1.654,9,2022
5199aad1701800ac,2022-09-19,transporte,google_ads,880.33,8088,339,4.198,105,43998.23,4897.92,1.399,9,2022
1447c4b75767a5aa,2022-09-20,restaurante,instagram_ads,1638.89,24205,677,2.798,228,81464.2,4870.7,1.399,9,2022
70552b86770b498f,2022-09-20,atraccion_turistica,instagram_ads,902.38,13192,369,2.798,76,19615.01,2073.69,1.399,9,2022
d3c3d9152aab2b0e,2022-09-20,restaurante,google_ads,1068.26,11592,486,4.198,120,69937.34,6446.84,1.399,9,2022
e538318dcfcaacaf,2022-09-20,restaurante,facebook_ads,2268.69,22014,770,3.498,140,98483.23,4240.97,1.399,9,2022
4e750b3ebcaae20d,2022-09-23,agencia_viajes,influencer_marketing,37040.77,432303,25661,5.936,4499,72883330.71,196665.14,1.484,9,2022
6654d146e2a0180a,2022-09-23,evento,google_ads,125744.5,1544768,76632,4.961,23079,33092822.7,26217.51,1.654,9,2022
46fb7351661a2bac,2022-09-24,agencia_viajes,email_marketing,26536.7,205582,13075,6.36,3807,51041733.17,192243.93,1.272,9,2022
78a32708c1fba5b1,2022-09-25,restaurante,instagram_ads,4446.54,42906,1200,2.798,460,275357.53,6092.63,1.399,9,2022
c7a81178a481fdc8,2022-09-26,transporte,periodico_local,24408.26,201570,2350,1.166,868,1382341.72,5563.42,1.166,9,2022
2b677cf67baef725,2022-09-27,hotel,email_marketing,17448.58,127482,8918,6.996,2246,5723691.88,32703.2,1.399,9,2022
f48605ea51e41b4c,2022-09-27,evento,email_marketing,34463.69,277036,22905,8.268,8752,8849855.59,25578.78,1.654,9,2022
66008899bbff20e1,2022-09-28,renta_vehiculos,instagram_ads,3434.18,48880,1367,2.798,306,152123.54,4329.69,1.399,9,2022
e69fbfe59696e502,2022-09-28,restaurante,radio_local,6847.66,153357,1144,0.746,218,116806.79,1605.79,0.933,9,2022
da5251a2ff836b56,2022-09-29,transporte,influencer_marketing,4597.41,27254,1779,6.53,343,503650.61,10855.09,1.632,9,2022
e7bdd5aeb4852632,2022-09-29,agencia_viajes,google_ads,265098.84,2935717,112026,3.816,40524,378351733.06,142621.0,1.272,9,2022
251b0924c9020066,2022-10-02,renta_vehiculos,vallas_publicitarias,1819.97,15294,72,0.477,21,33661.19,1749.55,0.954,10,2022
6740bc1783a47144,2022-10-02,transporte,influencer_marketing,8329.83,80119,4280,5.342,788,1365054.89,16287.56,1.336,10,2022
94ed986f35e33a9e,2022-10-02,restaurante,facebook_ads,3364.81,46938,1492,3.18,296,150373.26,4369.0,1.272,10,2022
03c05d2da66862a7,2022-10-04,atraccion_turistica,radio_local,9164.7,291765,1781,0.611,577,557611.97,5984.34,0.763,10,2022
4672518ff5f66c70,2022-10-04,evento,facebook_ads,66199.64,751989,23913,3.18,5869,7709975.79,11546.55,1.272,10,2022
b01eb8b2f0041638,2022-10-05,transporte,facebook_ads,19147.36,237131,6786,2.862,1240,2587161.71,13411.85,1.145,10,2022
794481f917d69b48,2022-10-07,restaurante,instagram_ads,5789.14,69194,1760,2.544,424,257100.13,4341.07,1.272,10,2022
4367ee8635407216,2022-10-09,restaurante,vallas_publicitarias,988.53,5316,28,0.53,6,1477.63,49.48,1.06,10,2022
5addb134699ede63,2022-10-10,restaurante,email_marketing,1214.5,12274,780,6.36,184,136011.75,11098.98,1.272,10,2022
cb1be639d1ac027b,2022-10-10,renta_vehiculos,google_ads,15216.8,190473,6541,3.434,1875,2953512.67,19309.55,1.145,10,2022
9523205835b8bc29,2022-10-11,atraccion_turistica,instagram_ads,7400.7,106124,2429,2.29,610,685245.73,9159.21,1.145,10,2022
2de355e7c96a4d7c,2022-10-12,agencia_viajes,google_ads,53610.86,683773,18264,2.671,3089,12723331.47,23632.75,0.89,10,2022
ac7c27887417c240,2022-10-12,atraccion_turistica,instagram_ads,4971.21,59035,1351,2.29,488,452558.75,9003.59,1.145,10,2022
be1df60bfb9dc772,2022-10-12,restaurante,facebook_ads,6624.85,57696,1834,3.18,374,211251.04,3088.76,1.272,10,2022
5199aad1701800ac,2022-10-15,transporte,facebook_ads,780.7,8722,249,2.862,39,15599.73,1898.16,1.145,10,2022
4d3c3e21704186d6,2022-10-16,evento,periodico_local,47571.0,255136,2704,1.06,806,386982.81,713.48,1.06,10,2022
4de67df28cc74ff1,2022-10-16,agencia_viajes,google_ads,56461.14,807008,21556,2.671,6594,14566831.44,25699.75,0.89,10,2022
