empresa_id,fecha,asistentes,capacidad_maxima,precio_entrada,ingresos_totales,ocupacion_porcentaje,factor_estacional,dia_semana,mes,año
039159df8a511e8a,2022-06-24,1413,1804,753.01,1063996.52,78.3,1.664,Friday,6,2022
7a20e52829bd846d,2022-06-25,1805,1805,583.74,1053655.74,100.0,2.163,Saturday,6,2022
f48605ea51e41b4c,2022-06-26,663,663,1241.18,822899.26,100.0,2.163,Sunday,6,2022
4d3c3e21704186d6,2022-06-27,1786,1786,679.9,1214305.1,100.0,1.664,Monday,6,2022
b696fa66076665dc,2022-06-28,395,584,763.66,301646.35,67.6,1.664,Tuesday,6,2022
cfe603ecf84ca199,2022-07-04,1984,1984,1025.43,2034443.35,100.0,1.872,Monday,7,2022
d6b81da7ff177362,2022-07-07,239,302,1249.34,298592.3,79.1,1.872,Thursday,7,2022
4d3c3e21704186d6,2022-07-08,1145,1786,683.54,782653.95,64.1,1.872,Friday,7,2022
37d0d111f3b188d5,2022-07-08,1029,1029,588.61,605681.18,100.0,1.872,Friday,7,2022
f10ba6f1ebd530a4,2022-07-08,1151,1151,1745.32,2008865.65,100.0,1.872,Friday,7,2022
d6b81da7ff177362,2022-07-09,302,302,1174.18,354603.4,100.0,2.434,Saturday,7,2022
039159df8a511e8a,2022-07-10,1804,1804,912.37,1645920.0,100.0,2.434,Sunday,7,2022
f48605ea51e41b4c,2022-07-10,663,663,1909.73,1266152.67,100.0,2.434,Sunday,7,2022
7a20e52829bd846d,2022-07-13,1683,1805,497.81,837815.26,93.2,1.872,Wednesday,7,2022
37d0d111f3b188d5,2022-07-14,1029,1029,620.86,638869.88,100.0,1.872,Thursday,7,2022
039159df8a511e8a,2022-07-14,1783,1804,827.47,1475383.8,98.8,1.872,Thursday,7,2022
07acd16b556dd864,2022-07-14,297,297,1010.45,300104.43,100.0,1.872,Thursday,7,2022
4d3c3e21704186d6,2022-07-16,1786,1786,946.12,1689761.4,100.0,2.434,Saturday,7,2022
6654d146e2a0180a,2022-07-16,996,996,2477.46,2467554.63,100.0,2.434,Saturday,7,2022
7a20e52829bd846d,2022-07-18,1805,1805,420.48,758974.76,100.0,1.872,Monday,7,2022
f48605ea51e41b4c,2022-07-19,551,663,1519.23,837096.55,83.1,1.872,Tuesday,7,2022
37d0d111f3b188d5,2022-07-23,1029,1029,846.69,871241.89,100.0,2.434,Saturday,7,2022
039159df8a511e8a,2022-07-24,1804,1804,896.75,1617745.31,100.0,2.434,Sunday,7,2022
f10ba6f1ebd530a4,2022-07-24,1151,1151,2631.88,3029295.45,100.0,2.434,Sunday,7,2022
f10ba6f1ebd530a4,2022-07-25,770,1151,1552.62,1195514.57,66.9,1.872,Monday,7,2022
f48605ea51e41b4c,2022-07-26,663,663,1371.57,909348.25,100.0,1.872,Tuesday,7,2022
cfe603ecf84ca199,2022-07-27,1984,1984,1095.42,2173304.11,100.0,1.872,Wednesday,7,2022
4672518ff5f66c70,2022-07-28,619,686,2387.2,1477676.01,90.2,1.872,Thursday,7,2022
cfe603ecf84ca199,2022-07-28,1292,1984,889.86,1149703.89,65.1,1.872,Thursday,7,2022
f48605ea51e41b4c,2022-07-28,376,663,1154.84,434218.97,56.7,1.872,Thursday,7,2022
d6b81da7ff177362,2022-07-28,210,302,1124.63,236172.57,69.5,1.872,Thursday,7,2022
07acd16b556dd864,2022-07-30,297,297,1356.84,402980.03,100.0,2.434,Saturday,7,2022
6654d146e2a0180a,2022-07-31,996,996,2453.18,2443370.75,100.0,2.434,Sunday,7,2022
f48605ea51e41b4c,2022-07-31,663,663,1417.32,939681.92,100.0,2.434,Sunday,7,2022
f10ba6f1ebd530a4,2022-08-01,862,1151,1950.66,1681467.39,74.9,1.768,Monday,8,2022
37d0d111f3b188d5,2022-08-02,1029,1029,524.88,540096.91,100.0,1.768,Tuesday,8,2022
f48605ea51e41b4c,2022-08-03,356,663,1195.33,425537.64,53.7,1.768,Wednesday,8,2022
6654d146e2a0180a,2022-08-04,935,996,2025.32,1893673.34,93.9,1.768,Thursday,8,2022
37d0d111f3b188d5,2022-08-06,1029,1029,620.03,638013.75,100.0,2.298,Saturday,8,2022
d6b81da7ff177362,2022-08-06,256,302,1395.15,357159.4,84.8,2.298,Saturday,8,2022
039159df8a511e8a,2022-08-06,1804,1804,948.8,1711635.02,100.0,2.298,Saturday,8,2022
b696fa66076665dc,2022-08-06,584,584,1041.73,608371.95,100.0,2.298,Saturday,8,2022
f10ba6f1ebd530a4,2022-08-07,1018,1151,2004.21,2040288.06,88.4,2.298,Sunday,8,2022
4d3c3e21704186d6,2022-08-07,1786,1786,701.2,1252334.61,100.0,2.298,Sunday,8,2022
f48605ea51e41b4c,2022-08-08,663,663,1543.1,1023073.73,100.0,1.768,Monday,8,2022
cfe603ecf84ca199,2022-08-09,1984,1984,969.13,1922757.36,100.0,1.768,Tuesday,8,2022
07acd16b556dd864,2022-08-09,297,297,1027.16,305067.36,100.0,1.768,Tuesday,8,2022
039159df8a511e8a,2022-08-10,1804,1804,752.13,1356840.42,100.0,1.768,Wednesday,8,2022
4672518ff5f66c70,2022-08-12,686,686,1658.46,1137700.62,100.0,1.768,Friday,8,2022
6654d146e2a0180a,2022-08-14,734,996,2156.58,1582932.9,73.7,2.298,Sunday,8,2022
4672518ff5f66c70,2022-08-15,686,686,1878.49,1288645.08,100.0,1.768,Monday,8,2022
37d0d111f3b188d5,2022-08-18,681,1029,553.84,377165.94,66.2,1.768,Thursday,8,2022
7a20e52829bd846d,2022-08-19,1805,1805,402.67,726815.49,100.0,1.768,Friday,8,2022
07acd16b556dd864,2022-08-19,297,297,1240.6,368459.59,100.0,1.768,Friday,8,2022
039159df8a511e8a,2022-08-21,1804,1804,722.46,1303317.68,100.0,2.298,Sunday,8,2022
d6b81da7ff177362,2022-08-21,302,302,1386.01,418573.52,100.0,2.298,Sunday,8,2022
f10ba6f1ebd530a4,2022-08-23,1026,1151,2084.31,2138504.41,89.1,1.768,Tuesday,8,2022
b696fa66076665dc,2022-08-23,431,584,742.15,319866.83,73.8,1.768,Tuesday,8,2022
f48605ea51e41b4c,2022-08-24,661,663,1474.8,974839.97,99.7,1.768,Wednesday,8,2022
7a20e52829bd846d,2022-08-24,1805,1805,575.3,1038420.2,100.0,1.768,Wednesday,8,2022
d6b81da7ff177362,2022-08-25,302,302,1221.86,369001.64,100.0,1.768,Thursday,8,2022
6654d146e2a0180a,2022-08-27,996,996,2609.01,2598576.23,100.0,2.298,Saturday,8,2022
f48605ea51e41b4c,2022-08-27,663,663,1822.57,1208364.32,100.0,2.298,Saturday,8,2022
4672518ff5f66c70,2022-08-31,378,686,2209.89,835337.75,55.1,1.768,Wednesday,8,2022
7a20e52829bd846d,2022-09-01,975,1805,371.23,361950.14,54.0,1.352,Thursday,9,2022
d6b81da7ff177362,2022-09-02,261,302,831.44,217004.75,86.4,1.352,Friday,9,2022
f48605ea51e41b4c,2022-09-02,530,663,971.83,515071.27,79.9,1.352,Friday,9,2022
f10ba6f1ebd530a4,2022-09-03,710,1151,2132.09,1513782.74,61.7,1.758,Saturday,9,2022
4d3c3e21704186d6,2022-09-06,1786,1786,519.98,928682.2,100.0,1.352,Tuesday,9,2022
b696fa66076665dc,2022-09-06,460,584,696.85,320553.27,78.8,1.352,Tuesday,9,2022
f48605ea51e41b4c,2022-09-09,663,663,1208.4,801170.58,100.0,1.352,Friday,9,2022
37d0d111f3b188d5,2022-09-09,749,1029,538.59,403401.67,72.8,1.352,Friday,9,2022
b696fa66076665dc,2022-09-13,584,584,660.33,385634.13,100.0,1.352,Tuesday,9,2022
cfe603ecf84ca199,2022-09-17,1600,1984,881.66,1410651.6,80.6,1.758,Saturday,9,2022
039159df8a511e8a,2022-09-17,1323,1804,838.05,1108733.96,73.3,1.758,Saturday,9,2022
6654d146e2a0180a,2022-09-19,455,996,1726.1,785374.67,45.7,1.352,Monday,9,2022
4d3c3e21704186d6,2022-09-22,1752,1786,628.56,1101236.96,98.1,1.352,Thursday,9,2022
6654d146e2a0180a,2022-09-23,544,996,1933.38,1051758.92,54.6,1.352,Friday,9,2022
4672518ff5f66c70,2022-09-24,402,686,2250.7,904781.47,58.6,1.758,Saturday,9,2022
cfe603ecf84ca199,2022-09-25,1984,1984,881.12,1748138.77,100.0,1.758,Sunday,9,2022
4672518ff5f66c70,2022-09-25,523,686,1836.5,960490.17,76.2,1.758,Sunday,9,2022
d6b81da7ff177362,2022-09-26,261,302,1025.66,267696.16,86.4,1.352,Monday,9,2022
07acd16b556dd864,2022-09-27,265,297,745.06,197440.47,89.2,1.352,Tuesday,9,2022
4672518ff5f66c70,2022-09-29,412,686,1965.05,809601.7,60.1,1.352,Thursday,9,2022
b696fa66076665dc,2022-09-30,525,584,631.55,331563.34,89.9,1.352,Friday,9,2022
039159df8a511e8a,2022-09-30,1804,1804,616.19,1111604.03,100.0,1.352,Friday,9,2022
07acd16b556dd864,2022-10-01,229,297,942.09,215737.81,77.1,1.487,Saturday,10,2022
cfe603ecf84ca199,2022-10-01,1507,1984,721.84,1087814.26,76.0,1.487,Saturday,10,2022
7a20e52829bd846d,2022-10-01,1552,1805,416.75,646796.83,86.0,1.487,Saturday,10,2022
4d3c3e21704186d6,2022-10-03,1312,1786,553.28,725909.52,73.5,1.144,Monday,10,2022
d6b81da7ff177362,2022-10-05,216,302,784.23,169393.72,71.5,1.144,Wednesday,10,2022
6654d146e2a0180a,2022-10-08,658,996,1930.43,1270224.0,66.1,1.487,Saturday,10,2022
f48605ea51e41b4c,2022-10-11,343,663,1163.37,399034.86,51.7,1.144,Tuesday,10,2022
07acd16b556dd864,2022-10-11,289,297,959.65,277338.93,97.3,1.144,Tuesday,10,2022
6654d146e2a0180a,2022-10-13,383,996,1823.89,698550.02,38.5,1.144,Thursday,10,2022
b696fa66076665dc,2022-10-14,394,584,545.5,214925.36,67.5,1.144,Friday,10,2022
b696fa66076665dc,2022-10-16,584,584,657.42,383932.28,100.0,1.487,Sunday,10,2022
4d3c3e21704186d6,2022-10-18,1572,1786,471.72,741538.92,88.0,1.144,Tuesday,10,2022
d6b81da7ff177362,2022-10-22,302,302,966.56,291902.09,100.0,1.487,Saturday,10,2022
d6b81da7ff177362,2022-10-23,302,302,1021.83,308593.03,100.0,1.487,Sunday,10,2022
4672518ff5f66c70,2022-10-25,426,686,1690.56,720176.87,62.1,1.144,Tuesday,10,2022
4672518ff5f66c70,2022-10-26,262,686,1406.49,368499.71,38.2,1.144,Wednesday,10,2022
d6b81da7ff177362,2022-10-30,166,302,969.96,161013.57,55.0,1.487,Sunday,10,2022
07acd16b556dd864,2022-10-31,235,297,874.24,205446.05,79.1,1.144,Monday,10,2022
37d0d111f3b188d5,2022-11-02,462,1029,424.73,196226.99,44.9,0.936,Wednesday,11,2022
f10ba6f1ebd530a4,2022-11-03,614,1151,1425.47,875236.53,53.3,0.936,Thursday,11,2022
07acd16b556dd864,2022-11-07,249,297,748.24,186312.72,83.8,0.936,Monday,11,2022
37d0d111f3b188d5,2022-11-12,1029,1029,511.47,526298.76,100.0,1.217,Saturday,11,2022
4d3c3e21704186d6,2022-11-12,747,1786,511.01,381724.1,41.8,1.217,Saturday,11,2022
b696fa66076665dc,2022-11-13,427,584,686.18,292999.13,73.1,1.217,Sunday,11,2022
4672518ff5f66c70,2022-11-17,457,686,1640.92,749900.9,66.6,0.936,Thursday,11,2022
7a20e52829bd846d,2022-11-19,1154,1805,443.61,511920.68,63.9,1.217,Saturday,11,2022
cfe603ecf84ca199,2022-11-20,1258,1984,773.25,972745.09,63.4,1.217,Sunday,11,2022
6654d146e2a0180a,2022-11-21,605,996,1148.58,694890.4,60.7,0.936,Monday,11,2022
7a20e52829bd846d,2022-11-26,1441,1805,375.79,541512.52,79.8,1.217,Saturday,11,2022
4672518ff5f66c70,2022-11-26,686,686,1482.3,1016860.6,100.0,1.217,Saturday,11,2022
f48605ea51e41b4c,2022-11-28,477,663,846.48,403770.36,71.9,0.936,Monday,11,2022
07acd16b556dd864,2022-11-30,122,297,871.17,106282.99,41.1,0.936,Wednesday,11,2022
f48605ea51e41b4c,2022-11-30,205,663,1017.26,208537.93,30.9,0.936,Wednesday,11,2022
4672518ff5f66c70,2022-12-02,652,686,1764.72,1150598.54,95.0,1.456,Friday,12,2022
4d3c3e21704186d6,2022-12-04,1786,1786,761.62,1360258.88,100.0,1.893,Sunday,12,2022
07acd16b556dd864,2022-12-04,297,297,1177.23,349638.7,100.0,1.893,Sunday,12,2022
7a20e52829bd846d,2022-12-05,999,1805,352.12,351771.86,55.3,1.456,Monday,12,2022
f48605ea51e41b4c,2022-12-07,663,663,1234.13,818225.65,100.0,1.456,Wednesday,12,2022
f10ba6f1ebd530a4,2022-12-10,1151,1151,2213.82,2548106.34,100.0,1.893,Saturday,12,2022
d6b81da7ff177362,2022-12-10,302,302,1273.77,384679.96,100.0,1.893,Saturday,12,2022
6654d146e2a0180a,2022-12-11,996,996,2298.53,2289332.67,100.0,1.893,Sunday,12,2022
039159df8a511e8a,2022-12-14,1804,1804,735.86,1327498.66,100.0,1.456,Wednesday,12,2022
07acd16b556dd864,2022-12-15,193,297,1102.0,212686.83,65.0,1.456,Thursday,12,2022
4d3c3e21704186d6,2022-12-17,1786,1786,653.79,1167666.63,100.0,1.893,Saturday,12,2022
039159df8a511e8a,2022-12-19,1205,1804,566.24,682316.11,66.8,1.456,Monday,12,2022
4d3c3e21704186d6,2022-12-20,912,1786,470.55,429144.45,51.1,1.456,Tuesday,12,2022
f10ba6f1ebd530a4,2022-12-21,566,1151,1389.41,786403.68,49.2,1.456,Wednesday,12,2022
4672518ff5f66c70,2022-12-21,564,686,1574.71,888136.34,82.2,1.456,Wednesday,12,2022
039159df8a511e8a,2022-12-21,789,1804,652.79,515055.15,43.7,1.456,Wednesday,12,2022
cfe603ecf84ca199,2022-12-29,1984,1984,892.37,1770458.64,100.0,1.456,Thursday,12,2022
6654d146e2a0180a,2022-12-31,996,996,2030.37,2022244.13,100.0,1.893,Saturday,12,2022
4672518ff5f66c70,2022-12-31,393,686,1916.36,753128.68,57.3,1.893,Saturday,12,2022
039159df8a511e8a,2023-01-01,1290,1804,465.97,601106.96,71.5,1.102,Sunday,1,2023
4d3c3e21704186d6,2023-01-02,1139,1786,393.78,448519.86,63.8,0.848,Monday,1,2023
cfe603ecf84ca199,2023-01-07,1373,1984,729.89,1002145.42,69.2,1.102,Saturday,1,2023
f48605ea51e41b4c,2023-01-08,423,663,1018.57,430853.45,63.8,1.102,Sunday,1,2023
07acd16b556dd864,2023-01-08,235,297,691.84,162583.55,79.1,1.102,Sunday,1,2023
d6b81da7ff177362,2023-01-09,154,302,773.54,119125.31,51.0,0.848,Monday,1,2023
cfe603ecf84ca199,2023-01-11,1315,1984,665.19,874727.42,66.3,0.848,Wednesday,1,2023
07acd16b556dd864,2023-01-13,156,297,828.61,129263.67,52.5,0.848,Friday,1,2023
039159df8a511e8a,2023-01-14,616,1804,541.62,333639.83,34.1,1.102,Saturday,1,2023
07acd16b556dd864,2023-01-15,248,297,677.61,168048.15,83.5,1.102,Sunday,1,2023
4672518ff5f66c70,2023-01-16,310,686,1467.58,454948.62,45.2,0.848,Monday,1,2023
b696fa66076665dc,2023-01-21,348,584,673.6,234413.41,59.6,1.102,Saturday,1,2023
cfe603ecf84ca199,2023-01-22,1802,1984,559.16,1007610.07,90.8,1.102,Sunday,1,2023
4672518ff5f66c70,2023-01-28,308,686,1274.27,392476.15,44.9,1.102,Saturday,1,2023
cfe603ecf84ca199,2023-01-29,694,1984,586.83,407261.27,35.0,1.102,Sunday,1,2023
039159df8a511e8a,2023-01-31,859,1804,495.53,425659.62,47.6,0.848,Tuesday,1,2023
4672518ff5f66c70,2023-02-02,208,686,1367.31,284401.29,30.3,0.742,Thursday,2,2023
f48605ea51e41b4c,2023-02-03,348,663,706.06,245709.85,52.5,0.742,Friday,2,2023
d6b81da7ff177362,2023-02-09,141,302,670.44,94531.37,46.7,0.742,Thursday,2,2023
37d0d111f3b188d5,2023-02-15,545,1029,388.47,211718.5,53.0,0.742,Wednesday,2,2023
37d0d111f3b188d5,2023-02-17,518,1029,353.47,183095.5,50.3,0.742,Friday,2,2023
7a20e52829bd846d,2023-02-19,552,1805,385.39,212733.06,30.6,0.965,Sunday,2,2023
b696fa66076665dc,2023-02-21,268,584,500.1,134027.99,45.9,0.742,Tuesday,2,2023
f48605ea51e41b4c,2023-03-01,348,663,807.17,280893.71,52.5,0.954,Wednesday,3,2023
4672518ff5f66c70,2023-03-02,427,686,1401.52,598450.39,62.2,0.954,Thursday,3,2023
d6b81da7ff177362,2023-03-03,220,302,630.74,138763.57,72.8,0.954,Friday,3,2023
039159df8a511e8a,2023-03-06,1392,1804,401.47,558850.68,77.2,0.954,Monday,3,2023
cfe603ecf84ca199,2023-03-06,578,1984,616.1,356103.01,29.1,0.954,Monday,3,2023
6654d146e2a0180a,2023-03-07,762,996,1476.44,1125047.85,76.5,0.954,Tuesday,3,2023
4d3c3e21704186d6,2023-03-08,731,1786,485.91,355203.05,40.9,0.954,Wednesday,3,2023
4672518ff5f66c70,2023-03-11,566,686,1389.2,786288.17,82.5,1.24,Saturday,3,2023
4672518ff5f66c70,2023-03-12,624,686,1791.48,1117882.79,91.0,1.24,Sunday,3,2023
cfe603ecf84ca199,2023-03-13,1347,1984,574.39,773703.27,67.9,0.954,Monday,3,2023
039159df8a511e8a,2023-03-15,1338,1804,519.36,694899.69,74.2,0.954,Wednesday,3,2023
cfe603ecf84ca199,2023-03-17,922,1984,503.93,464622.36,46.5,0.954,Friday,3,2023
f10ba6f1ebd530a4,2023-03-18,1151,1151,1693.24,1948914.79,100.0,1.24,Saturday,3,2023
4d3c3e21704186d6,2023-03-18,1599,1786,606.38,969599.09,89.5,1.24,Saturday,3,2023
b696fa66076665dc,2023-03-20,174,584,552.11,96067.5,29.8,0.954,Monday,3,2023
4672518ff5f66c70,2023-03-21,396,686,1651.05,653817.38,57.7,0.954,Tuesday,3,2023
4d3c3e21704186d6,2023-03-25,781,1786,595.29,464924.86,43.7,1.24,Saturday,3,2023
cfe603ecf84ca199,2023-03-28,1245,1984,522.52,650543.07,62.8,0.954,Tuesday,3,2023
b696fa66076665dc,2023-03-31,413,584,668.95,276277.48,70.7,0.954,Friday,3,2023
f10ba6f1ebd530a4,2023-04-02,664,1151,1991.46,1322328.86,57.7,1.516,Sunday,4,2023
039159df8a511e8a,2023-04-03,678,1804,448.66,304191.21,37.6,1.166,Monday,4,2023
cfe603ecf84ca199,2023-04-04,1117,1984,803.95,898016.07,56.3,1.166,Tuesday,4,2023
4672518ff5f66c70,2023-04-10,637,686,1718.53,1094701.65,92.9,1.166,Monday,4,2023
f48605ea51e41b4c,2023-04-11,415,663,922.4,382794.99,62.6,1.166,Tuesday,4,2023
f48605ea51e41b4c,2023-04-14,652,663,911.62,594375.53,98.3,1.166,Friday,4,2023
6654d146e2a0180a,2023-04-15,479,996,1864.81,893242.05,48.1,1.516,Saturday,4,2023
6654d146e2a0180a,2023-04-16,996,996,1635.78,1629239.87,100.0,1.516,Sunday,4,2023
f48605ea51e41b4c,2023-04-16,663,663,1255.63,832484.62,100.0,1.516,Sunday,4,2023
7a20e52829bd846d,2023-04-17,689,1805,404.18,278478.08,38.2,1.166,Monday,4,2023
cfe603ecf84ca199,2023-04-20,989,1984,726.11,718118.37,49.8,1.166,Thursday,4,2023
f10ba6f1ebd530a4,2023-04-21,918,1151,1282.28,1177131.91,79.8,1.166,Friday,4,2023
7a20e52829bd846d,2023-04-25,794,1805,328.18,260578.43,44.0,1.166,Tuesday,4,2023
cfe603ecf84ca199,2023-04-27,1073,1984,811.75,871008.08,54.1,1.166,Thursday,4,2023
b696fa66076665dc,2023-05-03,584,584,711.71,415637.7,100.0,1.272,Wednesday,5,2023
4d3c3e21704186d6,2023-05-03,778,1786,587.18,456829.58,43.6,1.272,Wednesday,5,2023
6654d146e2a0180a,2023-05-04,421,996,1745.39,734810.97,42.3,1.272,Thursday,5,2023
f10ba6f1ebd530a4,2023-05-04,493,1151,1687.79,832081.3,42.8,1.272,Thursday,5,2023
37d0d111f3b188d5,2023-05-06,979,1029,642.2,628718.41,95.1,1.654,Saturday,5,2023
7a20e52829bd846d,2023-05-06,1514,1805,547.31,828622.33,83.9,1.654,Saturday,5,2023
f10ba6f1ebd530a4,2023-05-06,1124,1151,1952.48,2194585.21,97.7,1.654,Saturday,5,2023
4672518ff5f66c70,2023-05-07,686,686,1809.0,1240973.15,100.0,1.654,Sunday,5,2023
f48605ea51e41b4c,2023-05-11,412,663,906.02,373279.4,62.1,1.272,Thursday,5,2023
4d3c3e21704186d6,2023-05-13,1786,1786,502.45,897373.4,100.0,1.654,Saturday,5,2023
37d0d111f3b188d5,2023-05-13,1029,1029,655.8,674815.44,100.0,1.654,Saturday,5,2023
7a20e52829bd846d,2023-05-14,1197,1805,430.51,515316.9,66.3,1.654,Sunday,5,2023
f10ba6f1ebd530a4,2023-05-15,545,1151,1397.98,761899.01,47.4,1.272,Monday,5,2023
f10ba6f1ebd530a4,2023-05-18,1046,1151,1589.03,1662130.0,90.9,1.272,Thursday,5,2023
cfe603ecf84ca199,2023-05-18,1448,1984,694.6,1005776.37,73.0,1.272,Thursday,5,2023
4672518ff5f66c70,2023-05-19,316,686,1412.38,446313.25,46.1,1.272,Friday,5,2023
7a20e52829bd846d,2023-05-19,1444,1805,409.98,592015.71,80.0,1.272,Friday,5,2023
07acd16b556dd864,2023-05-25,297,297,938.47,278724.61,100.0,1.272,Thursday,5,2023
7a20e52829bd846d,2023-05-25,1143,1805,375.55,429256.87,63.3,1.272,Thursday,5,2023
f48605ea51e41b4c,2023-05-26,663,663,1126.53,746887.58,100.0,1.272,Friday,5,2023
07acd16b556dd864,2023-05-27,295,297,922.96,272273.98,99.3,1.654,Saturday,5,2023
f48605ea51e41b4c,2023-05-28,399,663,1433.74,572062.55,60.2,1.654,Sunday,5,2023
07acd16b556dd864,2023-05-31,184,297,879.35,161799.79,62.0,1.272,Wednesday,5,2023
4672518ff5f66c70,2023-05-31,686,686,1851.73,1270289.4,100.0,1.272,Wednesday,5,2023
f48605ea51e41b4c,2023-06-03,663,663,1553.84,1030193.06,100.0,2.205,Saturday,6,2023
7a20e52829bd846d,2023-06-03,1805,1805,456.95,824802.17,100.0,2.205,Saturday,6,2023
f48605ea51e41b4c,2023-06-04,663,663,1454.5,964330.35,100.0,2.205,Sunday,6,2023
cfe603ecf84ca199,2023-06-06,1984,1984,938.31,1861613.96,100.0,1.696,Tuesday,6,2023
4672518ff5f66c70,2023-06-07,472,686,1863.16,879410.65,68.8,1.696,Wednesday,6,2023
07acd16b556dd864,2023-06-08,194,297,946.59,183637.7,65.3,1.696,Thursday,6,2023
f48605ea51e41b4c,2023-06-09,663,663,1560.64,1034704.92,100.0,1.696,Friday,6,2023
4d3c3e21704186d6,2023-06-10,1786,1786,720.97,1287658.32,100.0,2.205,Saturday,6,2023
cfe603ecf84ca199,2023-06-11,1984,1984,1185.82,2352676.48,100.0,2.205,Sunday,6,2023
07acd16b556dd864,2023-06-11,297,297,1376.14,408713.49,100.0,2.205,Sunday,6,2023
7a20e52829bd846d,2023-06-12,1598,1805,476.92,762110.96,88.5,1.696,Monday,6,2023
f48605ea51e41b4c,2023-06-13,479,663,1503.52,720184.46,72.2,1.696,Tuesday,6,2023
039159df8a511e8a,2023-06-15,1804,1804,786.39,1418652.37,100.0,1.696,Thursday,6,2023
37d0d111f3b188d5,2023-06-16,1003,1029,621.62,623480.07,97.5,1.696,Friday,6,2023
039159df8a511e8a,2023-06-17,1804,1804,795.36,1434835.99,100.0,2.205,Saturday,6,2023
cfe603ecf84ca199,2023-06-17,1808,1984,1174.27,2123086.79,91.1,2.205,Saturday,6,2023
039159df8a511e8a,2023-06-18,1804,1804,849.18,1531925.84,100.0,2.205,Sunday,6,2023
b696fa66076665dc,2023-06-19,467,584,813.5,379902.24,80.0,1.696,Monday,6,2023
07acd16b556dd864,2023-06-22,297,297,1231.09,365632.26,100.0,1.696,Thursday,6,2023
039159df8a511e8a,2023-06-22,1804,1804,754.55,1361216.05,100.0,1.696,Thursday,6,2023
d6b81da7ff177362,2023-06-23,188,302,803.45,151049.25,62.3,1.696,Friday,6,2023
7a20e52829bd846d,2023-06-25,1546,1805,486.74,752494.98,85.7,2.205,Sunday,6,2023
6654d146e2a0180a,2023-06-28,996,996,2037.95,2029801.98,100.0,1.696,Wednesday,6,2023
4672518ff5f66c70,2023-06-29,436,686,1554.77,677880.46,63.6,1.696,Thursday,6,2023
37d0d111f3b188d5,2023-06-30,533,1029,526.78,280774.96,51.8,1.696,Friday,6,2023
07acd16b556dd864,2023-07-01,297,297,1144.95,340050.35,100.0,2.48,Saturday,7,2023
07acd16b556dd864,2023-07-02,297,297,1321.63,392524.4,100.0,2.48,Sunday,7,2023
37d0d111f3b188d5,2023-07-04,1029,1029,535.67,551207.29,100.0,1.908,Tuesday,7,2023
f10ba6f1ebd530a4,2023-07-04,1151,1151,2302.47,2650138.95,100.0,1.908,Tuesday,7,2023
4d3c3e21704186d6,2023-07-05,1786,1786,766.06,1368177.6,100.0,1.908,Wednesday,7,2023
6654d146e2a0180a,2023-07-07,996,996,1681.9,1675171.33,100.0,1.908,Friday,7,2023
4672518ff5f66c70,2023-07-08,686,686,2844.29,1951181.67,100.0,2.48,Saturday,7,2023
7a20e52829bd846d,2023-07-08,1805,1805,627.59,1132803.17,100.0,2.48,Saturday,7,2023
37d0d111f3b188d5,2023-07-08,1029,1029,810.24,833739.8,100.0,2.48,Saturday,7,2023
d6b81da7ff177362,2023-07-08,302,302,1229.79,371396.75,100.0,2.48,Saturday,7,2023
07acd16b556dd864,2023-07-09,297,297,1359.84,403872.55,100.0,2.48,Sunday,7,2023
f48605ea51e41b4c,2023-07-10,663,663,1238.04,820822.14,100.0,1.908,Monday,7,2023
b696fa66076665dc,2023-07-11,584,584,764.14,446258.29,100.0,1.908,Tuesday,7,2023
cfe603ecf84ca199,2023-07-14,1984,1984,1014.15,2012078.15,100.0,1.908,Friday,7,2023
7a20e52829bd846d,2023-07-15,1805,1805,540.78,976104.1,100.0,2.48,Saturday,7,2023
d6b81da7ff177362,2023-07-18,179,302,909.19,162745.73,59.3,1.908,Tuesday,7,2023
b696fa66076665dc,2023-07-18,369,584,949.95,350530.8,63.2,1.908,Tuesday,7,2023
07acd16b556dd864,2023-07-19,173,297,1154.09,199657.89,58.2,1.908,Wednesday,7,2023
f10ba6f1ebd530a4,2023-07-20,1151,1151,1660.23,1910923.51,100.0,1.908,Thursday,7,2023
4d3c3e21704186d6,2023-07-21,1646,1786,733.93,1208040.99,92.2,1.908,Friday,7,2023
4672518ff5f66c70,2023-07-21,641,686,1888.25,1210366.56,93.4,1.908,Friday,7,2023
7a20e52829bd846d,2023-07-22,1805,1805,576.76,1041055.99,100.0,2.48,Saturday,7,2023
039159df8a511e8a,2023-07-23,1804,1804,737.54,1330517.14,100.0,2.48,Sunday,7,2023
7a20e52829bd846d,2023-07-26,1741,1805,512.23,891797.23,96.5,1.908,Wednesday,7,2023
07acd16b556dd864,2023-07-26,214,297,1042.53,223102.35,72.1,1.908,Wednesday,7,2023
4d3c3e21704186d6,2023-07-27,1786,1786,748.18,1336241.45,100.0,1.908,Thursday,7,2023
f48605ea51e41b4c,2023-07-29,663,663,1659.09,1099973.39,100.0,2.48,Saturday,7,2023
4672518ff5f66c70,2023-07-29,686,686,2112.04,1448857.74,100.0,2.48,Saturday,7,2023
b696fa66076665dc,2023-07-30,584,584,1129.15,659423.92,100.0,2.48,Sunday,7,2023
039159df8a511e8a,2023-07-30,1804,1804,821.75,1482443.13,100.0,2.48,Sunday,7,2023
